accel1_rms,accel2_rms,current,pressure,temperature,thermocouple,voltage,flow_rate
0.0265878,0.0401113,1.3302,0.054711,79.3366,26.0199,233.062,32.0
0.0261697,0.0404525,1.35399,0.382638,79.5158,26.0258,236.04,32.0
0.026199,0.0394189,1.54006,0.710565,79.3756,26.0265,251.38,32.0
0.0260266,0.0396411,1.33458,0.382638,79.6097,26.0393,234.392,32.0
0.02629,0.0402732,1.07851,-0.273216,79.6109,26.042,225.342,32.0
0.0259833,0.0399922,1.07755,0.382638,79.4261,26.0318,212.291,32.0
0.026224,0.0393439,0.629231,0.382638,79.6057,26.0395,216.81,32.0
0.0258658,0.0399962,1.15607,-0.273216,79.342,26.0352,232.046,32.0
0.0256937,0.0396132,0.958655,0.054711,79.5242,26.0353,226.267,32.0
0.0259915,0.0397654,1.37175,0.054711,79.41,26.0393,237.667,32.0
0.0256964,0.0402142,1.07822,0.054711,79.5198,26.0335,218.242,32.0
0.0263354,0.0405587,1.30595,0.382638,79.5909,26.0335,242.51,32.9962
0.0264105,0.0400795,1.17359,0.054711,79.5083,26.04,238.702,32.004
0.0264216,0.0408543,1.16767,-0.273216,79.6021,26.0379,224.848,32.0
0.0263193,0.0401669,1.1498,0.054711,79.2919,26.0367,208.544,32.0
0.0266522,0.0415971,1.21304,0.054711,79.4979,26.0387,234.563,32.0
0.026419,0.0406262,1.19543,-0.273216,79.5396,26.0337,232.02,32.0
0.0265399,0.0413307,1.17288,0.054711,79.3446,26.0351,222.892,32.9962
0.0262798,0.0404813,1.07687,-0.273216,79.4268,26.0355,222.696,32.004
0.0261456,0.0402622,1.12605,-0.273216,79.5575,26.0369,228.539,32.0
0.0262362,0.0409411,1.24168,-0.273216,79.5932,26.0369,210.773,32.0
0.0260352,0.0410014,1.25813,0.054711,79.3956,26.0355,232.808,32.0
0.0265683,0.0413388,1.09,0.054711,79.4482,26.0355,218.073,32.9962
0.026025,0.0402805,1.33621,0.054711,79.5354,26.0345,247.078,32.004
0.0260797,0.0401314,1.2754,0.054711,79.5662,26.0431,232.445,32.0
0.0260794,0.0392867,0.943373,-0.273216,79.5637,26.0347,226.917,32.0
0.0259175,0.0393333,1.16846,-0.273216,79.8239,26.0473,235.576,32.9962
0.0258663,0.0407404,1.2566,0.382638,79.5189,26.0402,231.785,32.004
0.0258893,0.0405427,1.06852,0.054711,79.8891,26.0429,231.435,32.0
0.0266606,0.0411883,1.23123,0.054711,79.6545,26.0454,228.866,32.9962
0.0260617,0.0391327,0.616388,0.054711,79.7779,26.048,204.149,32.004
0.0258984,0.0395084,0.997169,0.054711,79.8084,26.0555,209.3,32.0
0.0256038,0.039576,1.12529,-0.273216,79.5457,26.0544,248.513,32.9962
0.0260272,0.0406941,1.15129,-0.273216,79.4614,26.0543,224.071,32.004
0.0259648,0.0413799,0.555892,0.054711,79.6678,26.0667,211.945,32.0
0.0261322,0.0405825,0.558695,-0.273216,79.684,26.0676,231.713,32.0
0.0262183,0.0400656,0.97243,0.054711,79.8728,26.0581,237.157,32.9962
0.0261084,0.0407802,1.04275,0.054711,79.7323,26.0659,248.163,32.0
0.0261576,0.0417455,0.469127,0.054711,79.8348,26.0612,222.334,32.9962
0.0261781,0.0411532,0.682634,0.382638,79.7726,26.0607,246.656,32.004
0.026529,0.0418342,0.586564,0.054711,79.859,26.0737,231.937,32.0
0.0265525,0.0402569,0.794982,0.054711,79.8357,26.0681,210.098,32.9962
0.0264579,0.0411961,0.958635,-0.273216,79.8844,26.0659,249.986,32.004
0.026296,0.040204,0.67204,0.054711,79.6248,26.0678,251.13,32.9962
0.0263925,0.0404333,1.13837,0.054711,79.7185,26.0744,238.464,32.004
0.0262352,0.0407583,0.748711,0.382638,79.7871,26.0604,221.315,32.0
0.0260399,0.0397517,0.732829,-0.273216,79.7774,26.0655,224.409,32.9962
0.0265985,0.041395,1.10401,0.054711,79.7671,26.0743,223.06,32.004
0.026004,0.0394174,0.493544,0.710565,79.7332,26.0701,234.296,32.0
0.0262894,0.0397891,0.749555,0.382638,79.8222,26.0782,248.152,32.0
0.0258016,0.0393955,0.414892,0.382638,79.7374,26.0767,221.772,32.0
0.0260583,0.0397788,0.732627,0.054711,79.7455,26.0854,230.429,32.0
0.0261994,0.0400767,0.716706,0.054711,79.5712,26.0822,248.904,32.9962
0.0261161,0.0394471,0.388229,0.054711,79.6897,26.082,213.119,32.004
0.0266442,0.0401983,0.660418,-0.273216,79.7394,26.082,234.366,32.0
0.0261261,0.0392399,1.05154,0.382638,79.7576,26.0846,237.14,32.0
0.0260729,0.039484,0.6554,-0.273216,79.654,26.089,243.791,32.9962
0.0260938,0.0405013,0.660952,-0.601143,79.6149,26.0907,238.238,32.004
0.0261282,0.0410342,0.583198,0.710565,79.754,26.0947,237.297,32.0
0.0259813,0.0406698,0.655669,0.382638,79.8034,26.0932,231.598,32.0
0.0267108,0.0412747,0.58342,0.054711,79.7172,26.0952,228.518,32.9962
0.026264,0.0403038,1.00866,0.054711,79.7128,26.0914,255.324,32.004
0.0266691,0.0407559,0.584248,0.382638,79.7023,26.0974,228.745,32.9962
0.0262257,0.040403,0.614777,0.382638,79.4751,26.0947,231.085,32.004
0.0264453,0.0413932,0.762057,0.054711,79.6136,26.0955,227.253,32.0
0.0262361,0.0401458,0.597913,0.054711,79.6402,26.1033,227.008,32.0
0.0263737,0.0397533,1.02452,0.054711,79.6518,26.0925,228.93,32.9962
0.0266438,0.0402571,1.00404,0.054711,79.5205,26.0982,229.432,32.004
0.0262149,0.0391392,0.62861,0.382638,79.6401,26.0953,227.871,32.0
0.0260588,0.0388314,0.696919,0.054711,79.5229,26.1008,236.123,32.0
0.0258184,0.0390837,0.670747,0.054711,79.6692,26.085,232.339,32.9962
0.025883,0.0402287,0.60198,0.054711,79.7575,26.0943,230.533,32.004
0.025803,0.0393493,1.29347,0.054711,79.6333,26.0936,253.515,32.0
0.0256721,0.0393928,0.648151,-0.273216,79.6739,26.1013,221.791,32.9962
0.0261433,0.0395819,0.632874,0.382638,79.6487,26.0907,227.742,32.004
0.026041,0.0399494,0.900641,0.382638,79.6676,26.102,244.342,32.0
0.026037,0.0396976,0.641659,0.054711,79.5593,26.0913,231.273,32.9962
0.0257358,0.0393044,1.41297,0.054711,79.6647,26.0947,225.216,32.004
0.0261807,0.0410214,1.18889,0.054711,79.6295,26.1035,243.465,32.0
0.0264222,0.040275,0.895965,0.054711,79.6524,26.0958,213.852,32.9962
0.0261444,0.0404263,0.892831,0.054711,79.5731,26.0915,231.908,32.004
0.0264413,0.0415625,1.04411,-0.273216,79.5431,26.0915,253.478,31.004
0.0263478,0.0404924,1.3338,0.382638,79.6173,26.0991,231.817,32.004
